종목코드,R1D,R1W,R1M,R3M,R6M,R1Y,R2Y,DT
211050,1.79,2.65,-8.85,-1.73,31.45,50.31,,20240801
270660,4.84,0.99,5.6,-6.65,-14.5,39.0,,20240801
002310,0.59,1.19,3.54,0.0,2.66,6.52,,20240801
033270,1.73,-0.42,2.4,-4.86,-8.74,-15.77,,20240801
052400,0.66,-1.62,1.74,-13.81,-5.66,-2.63,,20240801
064800,0.0,-3.98,-10.77,-8.72,100.07,146.67,,20240801
035150,0.0,-1.68,-7.29,-1.96,34.67,68.5,,20240801
001230,0.72,2.83,0.36,-0.48,12.8,-45.72,,20240801
083650,-1.99,3.14,7.52,1.96,7.26,0.68,,20240801
053210,0.6,0.2,-1.36,-9.32,-9.16,-20.19,,20240801
334970,-3.11,7.07,23.54,28.64,31.03,17.78,,20240801
084010,2.73,1.01,-1.55,-13.93,-3.45,-8.3,,20240801
115390,0.0,0.11,0.0,0.69,51.82,44.55,,20240801
027360,3.29,5.91,-17.43,-12.08,-6.17,10.09,,20240801
102460,2.5,2.72,8.54,4.21,-7.35,-15.03,,20240801
123860,-3.72,-4.51,-6.61,8.62,-16.19,-4.7,,20240801
100790,4.7,3.34,-3.63,-1.94,-17.36,6.1,,20240801
126340,3.33,4.96,-7.56,-8.05,-9.11,-30.12,,20240801
001780,2.05,4.19,-3.7,-17.87,-20.84,-33.62,,20240801
298830,0.11,-6.51,-17.57,-23.92,-25.47,-52.98,,20240801
216080,0.44,2.58,3.11,1.66,10.42,-42.39,,20240801
013890,0.13,1.84,2.75,18.62,13.41,-34.47,,20240801
024720,0.71,-2.84,-8.25,1.42,8.35,-35.1,,20240801
217270,3.89,1.03,-3.13,-3.61,-12.11,-33.03,,20240801
041960,0.37,-0.84,-0.96,-0.84,-8.44,-30.62,,20240801
000480,0.0,1.69,-2.76,-1.15,2.74,-71.7,,20240801
200670,-0.14,3.44,10.72,2.52,23.35,-5.08,,20240801
005090,1.66,0.36,11.99,11.76,17.74,9.76,,20240801
108490,1.99,-1.91,-8.46,-12.18,-27.26,-25.68,,20240801
441270,3.55,1.87,-7.16,-5.22,-21.74,-3.43,,20240801
263720,1.06,3.71,3.71,-4.04,-23.39,25.53,,20240801
319400,4.52,4.34,2.56,1.52,-10.7,-25.16,,20240801
000490,-0.3,1.0,-1.75,-15.97,-32.85,-7.51,,20240801
118990,2.29,-2.52,-8.73,-19.89,-27.27,-37.93,,20240801
051360,2.9,5.76,-5.16,6.2,29.49,49.74,,20240801
270520,-4.49,4.55,-9.44,-19.08,-5.3,-52.41,,20240801
036620,-0.86,-3.51,-7.9,7.33,24.64,-18.29,,20240801
174900,-1.34,-9.08,-10.68,-19.93,-0.45,-20.31,,20240801
047310,0.16,1.13,-5.16,-21.88,-50.9,-0.48,,20240801
001390,4.62,3.03,-2.26,-16.93,-23.1,-47.81,,20240801
348340,2.77,-5.68,-20.2,-29.74,-36.5,-25.04,,20240801
001470,-1.67,-11.58,-3.28,-6.71,-22.47,-66.79,,20240801
078150,-1.03,14.87,-10.4,-4.41,36.59,26.55,,20240801
235980,2.21,0.38,7.39,-19.07,-5.08,-41.01,,20240801
054450,-0.29,-1.54,-13.77,-33.5,-41.69,-22.12,,20240801
437730,0.67,-3.0,-6.61,-29.6,,,,20240801
334890,0.0,1.13,4.29,8.19,16.56,21.04,,20240801
243070,0.0,0.46,4.31,-5.36,-6.98,5.15,,20240801
092040,3.25,4.96,-6.96,-33.85,-18.2,-41.45,,20240801
064290,2.15,9.94,-13.06,-34.93,-29.15,-54.39,,20240801
243840,3.21,1.45,-14.33,-25.15,-11.18,-23.21,,20240801
006340,8.33,3.14,-15.87,5.19,182.15,212.05,,20240801
214680,-2.29,-2.78,3.09,11.79,-5.07,25.7,,20240801
034120,0.06,0.06,-3.23,-28.55,-30.91,-40.36,,20240801
412540,1.21,-2.78,-18.26,-59.89,,,,20240801
151860,3.51,2.61,-4.33,-22.14,-31.23,-42.38,,20240801
003000,2.44,4.6,2.44,-14.15,-17.89,-22.33,,20240801
249420,2.73,2.43,9.32,-7.86,-9.49,-15.38,,20240801
005810,-0.55,2.67,-1.82,-11.78,13.04,4.86,,20240801
425040,0.73,1.39,-10.76,-27.22,-37.05,-45.26,,20240801
000500,3.93,1.87,-7.33,-11.47,73.71,123.52,,20240801
323990,0.18,0.93,5.78,-0.55,-15.46,-45.3,,20240801
148150,0.79,0.66,-24.93,-20.95,2.42,25.74,,20240801
092790,0.32,4.67,-0.21,20.0,37.12,,,20240801
230360,2.21,-0.45,-6.64,-19.26,12.68,5.81,,20240801
218410,-0.74,1.21,-4.44,-14.81,-29.59,-32.27,,20240801
200710,0.45,3.03,-14.01,-44.75,-23.79,-19.93,,20240801
388720,-0.18,3.05,-0.37,6.72,9.09,12.73,,20240801
096760,0.47,-1.67,4.01,7.46,-0.46,-15.71,,20240801
089970,-2.03,3.57,-29.7,-28.53,-21.78,-36.99,,20240801
360070,3.65,7.31,-19.03,-23.12,-10.1,-50.06,,20240801
252990,0.45,16.52,-2.62,-16.25,-6.29,13.37,,20240801
089010,0.2,2.95,-6.5,-13.14,8.19,-5.05,,20240801
297890,0.56,19.38,-43.26,-15.38,-23.33,3.06,,20240801
299030,2.7,8.75,-11.87,-46.08,-37.16,-74.37,,20240801
378340,0.94,-5.27,-20.49,-35.79,-4.71,-63.72,,20240801
100840,-2.47,9.92,16.81,24.4,83.37,73.48,,20240801
078160,0.46,0.15,-3.09,-7.05,-10.95,-46.74,,20240801
003580,1.63,0.36,7.49,-17.04,12.34,21.74,,20240801
064090,0.67,-0.33,-20.61,105.15,173.85,244.09,,20240801
290550,-2.17,-0.79,9.84,29.69,20.02,4.35,,20240801
003220,-0.38,0.7,11.94,5.88,6.88,5.6,,20240801
032820,-1.68,-1.27,18.36,58.64,83.39,63.87,,20240801
294090,0.26,-4.48,-0.95,171.38,213.04,-58.78,,20240801
323280,-3.1,1.67,8.74,196.75,130.28,188.16,,20240801
097800,-2.9,3.61,23.69,65.84,49.78,46.5,,20240801
396470,-5.77,-3.92,-11.61,34.81,31.83,,,20240801
394280,1.78,1.89,-10.1,-29.87,-21.96,-21.29,,20240801
286940,1.74,4.15,0.19,-13.61,-50.19,3.33,,20240801
347850,-2.62,-9.95,6.35,,,,,20240801
255220,-0.85,24.87,132.67,145.26,166.01,175.67,,20240801
094170,-0.16,-6.72,7.21,-6.49,-23.32,-61.12,,20240801
445680,0.65,4.85,8.53,-21.27,22.88,,,20240801
034310,3.35,-0.74,0.75,-12.13,-16.36,-5.35,,20240801
094360,1.3,-9.6,-18.31,-18.68,-40.27,-12.3,,20240801
011000,-1.11,46.82,51.46,26.83,20.0,-22.77,,20240801
122640,-0.1,-3.03,4.23,-9.98,16.34,28.73,,20240801
107640,-0.75,0.65,10.37,38.42,120.48,172.35,,20240801
304360,-1.65,3.17,6.71,4.99,326.7,262.35,,20240801
322510,4.56,-8.94,-0.22,14.68,-26.74,-56.49,,20240801
000520,10.96,18.77,31.89,15.17,8.36,45.62,,20240801
108860,17.08,21.47,5.69,-8.7,-24.28,-22.74,,20240801
397030,4.67,0.21,2.67,25.35,38.84,75.99,,20240801
062040,3.58,,,,,,,20240801
020000,1.55,4.79,0.28,-9.63,0.97,-16.37,,20240801
161580,1.95,5.3,-19.25,-39.03,111.2,51.03,,20240801
068240,0.46,1.2,-1.61,-18.52,-28.8,-23.12,,20240801
007460,-1.87,2.08,39.12,-0.44,72.37,13.17,,20240801
272290,1.5,-4.09,-15.98,-5.72,7.58,-35.86,,20240801
206650,-0.27,0.63,-6.86,-15.83,8.05,60.09,,20240801
462870,4.33,5.27,,,,,,20240801
060370,-0.5,3.5,14.33,77.41,96.48,139.57,,20240801
034730,0.07,3.66,-2.09,-9.64,-6.37,1.21,,20240801
215600,0.94,2.72,-6.95,-25.85,-32.29,-25.3,,20240801
137400,4.96,7.53,-13.48,41.86,45.48,-26.98,,20240801
183190,-0.09,5.76,8.95,14.22,13.88,23.88,,20240801
290690,-1.66,-6.58,17.68,-23.55,29.69,57.03,,20240801
338220,6.66,-2.29,15.5,12.85,2.72,-15.55,,20240801
377740,0.85,2.1,1.47,0.61,-1.55,-27.24,,20240801
372320,0.33,-0.16,9.07,-4.22,3.55,,,20240801
081660,3.86,9.75,13.1,8.41,10.71,12.96,,20240801
087010,0.0,-9.22,2.17,127.59,129.57,124.49,,20240801
314930,2.77,2.24,7.47,75.96,43.01,48.83,,20240801
253590,-2.12,1.17,-12.79,9.19,5.63,148.56,,20240801
004800,-1.42,-0.55,-0.55,-2.69,-3.97,-1.39,,20240801
000270,0.0,-2.52,-9.38,-5.0,18.75,32.66,,20240801
082920,0.0,2.3,-3.84,15.16,18.92,-2.91,,20240801
051980,5.43,22.04,22.47,186.69,379.65,266.76,,20240801
042700,-2.97,-6.05,-23.68,-5.7,116.87,182.89,,20240801
101360,2.16,6.25,-22.73,1.25,77.09,16.83,,20240801
119860,0.0,0.0,0.0,0.78,21.29,48.03,,20240801
267270,0.5,-6.12,5.47,8.73,17.95,-23.53,,20240801
178320,0.37,2.84,-20.12,10.12,38.99,52.64,,20240801
084850,1.18,2.54,-10.02,0.15,-24.47,-8.99,,20240801
443060,1.33,3.08,12.26,,,,,20240801
008930,0.48,-2.04,0.0,-8.38,-28.64,-7.15,,20240801
042000,2.43,0.75,-6.9,123.81,40.62,153.38,,20240801
114840,1.37,1.53,0.3,25.0,96.99,179.93,,20240801
099190,1.77,-0.73,4.18,-3.41,-31.43,-43.4,,20240801
336570,4.59,-0.73,-12.21,-33.95,-19.17,-34.83,,20240801
093370,3.16,2.35,-10.68,-16.09,-22.73,-49.5,,20240801
005940,1.94,7.35,11.75,13.45,39.33,46.08,,20240801
171090,1.6,-1.0,-11.0,-27.52,51.88,60.07,,20240801
086520,1.41,-2.5,-3.41,-11.86,-12.69,-59.06,,20240801
166090,0.0,4.03,-19.39,-7.2,-1.18,7.82,,20240801
006730,-0.75,1.85,-3.22,-12.89,-7.93,-11.93,,20240801
005380,1.81,0.8,-8.15,1.0,35.34,26.75,,20240801
237690,-0.9,-0.67,3.88,-5.35,43.74,14.36,,20240801
475150,1.85,-3.35,-8.37,-11.86,,,,20240801
003620,1.5,1.84,19.41,-1.3,-22.62,-21.82,,20240801
455900,1.08,1.45,-9.53,-28.57,,,,20240801
099320,0.7,-11.64,-14.2,-16.86,27.11,49.22,,20240801
317330,3.21,4.36,-23.07,2.45,124.52,144.45,,20240801
034220,3.83,-2.51,-4.03,10.72,-5.43,-10.33,,20240801
006120,0.92,1.72,3.35,-15.27,4.33,2.39,,20240801
010780,-1.02,2.32,0.62,-10.0,-1.02,-29.26,,20240801
082740,3.27,9.26,3.05,16.37,55.6,26.25,,20240801
214150,1.18,-2.27,-6.89,24.64,45.76,53.07,,20240801
006800,-0.9,4.63,3.78,1.19,0.0,11.14,,20240801
199800,1.83,-3.47,11.94,14.08,51.07,103.93,,20240801
335890,0.0,-1.36,-3.5,1.09,27.22,46.2,,20240801
161890,2.16,4.09,6.79,31.67,26.39,41.54,,20240801
175330,0.28,1.12,-2.1,8.79,33.58,68.76,,20240801
278470,-0.4,-12.76,-26.29,-12.15,,,,20240801
017670,-0.74,-0.74,4.88,4.68,8.27,18.02,,20240801
358570,3.55,-3.4,4.53,-15.68,-9.4,-3.05,,20240801
103590,5.23,-2.62,-8.17,9.52,96.34,143.74,,20240801
460930,0.85,2.68,0.0,-7.2,-47.47,,,20240801
336370,2.89,-3.52,-25.52,-12.09,19.3,-9.33,,20240801
002030,0.19,1.18,-0.19,8.65,45.48,68.41,,20240801
115450,2.34,-2.45,-0.34,-21.99,63.43,121.6,,20240801
200130,1.13,1.43,-0.12,7.36,2.03,-6.16,,20240801
001720,0.41,3.98,2.95,8.12,22.2,31.65,,20240801
112040,2.8,4.19,-11.07,-18.5,-22.9,1.45,,20240801
047920,5.41,4.99,12.88,-22.87,74.06,94.38,,20240801
145020,0.41,1.44,11.79,16.55,60.06,126.35,,20240801
030520,2.17,1.85,-12.36,-19.67,-37.81,44.96,,20240801
302440,0.0,4.13,7.14,-5.29,-12.6,-28.39,,20240801
017860,4.05,0.56,-21.4,-29.74,-55.45,,,20240801
214320,2.18,2.96,-3.35,-11.21,-6.05,2.02,,20240801
030190,3.38,0.85,0.0,1.04,8.08,7.0,,20240801
131970,-1.51,-0.13,4.25,-19.98,-18.23,-15.77,,20240801
228760,1.28,-8.43,-18.8,-14.03,-1.5,13.1,,20240801
417200,1.66,-1.66,-20.59,-24.53,-39.65,,,20240801
089590,1.04,-1.52,-3.86,-13.15,-24.73,-33.4,,20240801
025320,2.01,7.24,-7.73,33.56,30.58,272.61,,20240801
067310,4.66,9.9,3.32,-25.13,-27.25,0.5,,20240801
381970,1.02,3.86,-2.34,-2.85,15.24,-0.46,,20240801
078340,1.85,0.65,4.04,-3.5,-16.0,-31.19,,20240801
005070,1.31,0.54,-10.67,-13.37,-2.59,-35.69,,20240801
450080,6.67,0.7,-13.08,-26.41,-45.9,,,20240801
445090,-0.35,2.78,-3.51,-25.09,-15.74,,,20240801
035420,0.57,-1.69,9.51,-5.1,-19.17,-15.05,,20240801
012330,-0.45,-2.66,-7.97,-3.94,7.6,-9.67,,20240801
011200,0.49,7.97,-8.09,15.39,-7.06,-4.24,,20240801
005420,2.1,1.63,-22.1,-32.04,-26.55,-64.01,,20240801
011780,2.67,-4.88,-3.98,3.04,23.61,14.01,,20240801
033780,-0.75,-0.64,5.23,3.58,5.35,12.52,,20240801
095340,4.26,2.39,-15.18,-30.63,-37.7,-37.7,,20240801
215200,-0.77,-1.52,-5.48,-14.97,-15.66,-0.96,,20240801
017960,1.71,3.73,19.01,9.92,14.86,-10.12,,20240801
395400,0.0,3.37,10.36,25.93,38.65,7.1,,20240801
402340,-3.36,3.61,-13.68,8.89,65.61,79.14,,20240801
454910,2.39,-0.68,-4.08,1.25,-4.46,,,20240801
010130,1.03,0.1,-5.6,5.5,5.84,4.94,,20240801
096770,2.88,1.42,-6.05,-3.51,-7.43,-38.34,,20240801
138930,1.16,13.29,11.59,14.78,33.38,43.95,,20240801
035900,0.0,8.46,5.29,-13.49,-29.55,-56.52,,20240801
030200,-2.76,2.11,6.16,11.99,11.35,29.17,,20240801
030610,0.98,1.57,3.82,2.78,8.39,2.38,,20240801
316140,0.57,8.95,8.13,11.24,20.56,34.61,,20240801
085660,0.0,0.43,4.63,-4.85,-7.55,22.96,,20240801
214370,8.19,3.38,10.63,11.14,17.27,-52.71,,20240801
086790,-0.31,5.91,-0.15,9.88,43.81,64.75,,20240801
079160,2.09,2.27,5.22,1.74,5.41,-23.18,,20240801
018290,3.45,2.27,22.66,62.9,115.05,307.7,,20240801
088980,-0.08,2.59,0.41,-2.38,-0.24,-1.36,,20240801
403550,0.05,3.07,0.52,-5.8,16.07,39.99,,20240801
440110,0.0,-1.07,-15.58,-8.21,-20.0,,,20240801
268280,-0.07,-1.47,-3.56,1.52,7.0,-5.51,,20240801
189300,2.59,0.91,-2.64,-13.17,-5.62,-21.08,,20240801
257720,3.84,8.49,3.25,210.81,472.14,569.58,,20240801
140410,1.85,-3.37,-13.06,-12.72,-10.22,-21.17,,20240801
121600,3.96,4.07,-18.59,-17.21,-3.48,-33.65,,20240801
039490,2.26,7.69,4.7,2.57,46.34,49.07,,20240801
042660,6.71,12.41,8.49,1.72,48.52,-16.6,,20240801
457190,2.88,-0.97,-22.31,-47.42,1.08,-45.5,,20240801
456040,1.8,-2.75,-14.33,-9.97,-7.82,-42.13,,20240801
010060,3.13,2.43,-8.78,-20.13,-22.89,-34.14,,20240801
001440,1.52,1.08,-10.14,1.74,44.03,15.97,,20240801
028260,-2.58,3.28,6.32,0.8,25.77,45.9,,20240801
214450,10.37,5.94,5.94,15.99,31.67,18.88,,20240801
192080,0.65,4.0,3.54,6.97,14.71,34.3,,20240801
001060,0.0,-0.31,5.12,2.91,-6.46,-16.74,,20240801
001740,2.69,6.47,1.71,-5.54,-21.93,-19.15,,20240801
310210,6.8,3.81,52.43,157.32,108.68,67.47,,20240801
403870,-2.47,-2.76,-13.41,-19.97,-33.72,-7.59,,20240801
060280,2.22,0.4,-4.7,-17.36,-38.73,-48.79,,20240801
000250,-0.16,4.83,0.33,74.38,167.06,181.05,,20240801
287410,0.0,-0.15,0.31,34.16,48.17,15.36,,20240801
418550,0.89,0.78,-23.64,-28.48,-17.16,-50.32,,20240801
002840,0.98,0.49,-1.2,5.6,22.98,22.76,,20240801
003690,0.72,3.85,4.49,2.2,15.45,42.52,,20240801
328130,0.64,-8.28,-14.64,-30.35,-43.79,-52.06,,20240801
091810,1.75,0.58,-1.51,-3.33,-16.72,-14.54,,20240801
034230,2.29,0.08,-7.65,-19.85,-7.08,-13.35,,20240801
277810,2.0,-0.28,-4.3,-19.39,-15.42,44.48,,20240801
039200,0.0,0.61,4.28,35.24,107.35,59.12,,20240801
137310,0.1,4.57,3.55,-8.73,-8.73,-18.13,,20240801
365340,3.14,0.16,-18.19,-21.97,-31.92,-57.1,,20240801
006040,0.74,1.95,-0.29,-10.32,-3.0,-17.22,,20240801
025900,0.07,3.8,-8.02,-39.47,-42.82,-15.43,,20240801
055550,1.51,11.38,18.79,30.12,52.51,78.79,,20240801
033240,0.0,-0.96,-18.09,-19.37,-33.23,-28.84,,20240801
028300,2.48,3.5,7.81,-25.54,26.99,159.14,,20240801
100090,2.76,0.93,-3.48,-0.46,-19.39,-41.35,,20240801
048410,-2.05,3.32,2.3,-7.9,-24.8,-22.93,,20240801
001530,1.87,3.99,5.82,16.73,15.16,25.83,,20240801
032350,0.1,-0.41,1.68,-2.71,3.08,-6.63,,20240801
025980,0.18,-2.09,-0.88,-11.76,-9.34,-17.21,,20240801
068270,-2.2,0.4,10.01,5.82,9.77,32.45,,20240801
000100,-2.54,-3.66,16.46,27.07,49.84,43.47,,20240801
128940,2.08,-3.28,5.17,-6.79,-12.72,5.5,,20240801
196170,1.27,15.79,23.4,80.33,316.45,625.82,,20240801
068760,-8.37,-3.46,-0.11,-4.27,-12.38,15.13,,20240801
141080,4.38,10.25,21.82,29.52,68.0,143.65,,20240801
067630,3.58,1.67,3.2,-34.53,-4.26,15.57,,20240801
298380,2.1,3.73,8.55,12.31,35.19,45.27,,20240801
185750,2.15,7.25,16.82,9.2,-3.23,49.38,,20240801
086900,-0.06,-4.21,24.46,28.15,-13.72,-25.43,,20240801
170900,0.14,0.99,8.99,5.77,2.14,31.56,,20240801
323410,0.7,0.7,3.61,-14.14,-25.95,-16.15,,20240801
138040,-2.01,3.63,0.61,4.16,31.27,72.29,,20240801
377300,1.98,0.0,-3.74,-27.05,-49.9,-49.01,,20240801
181710,2.55,-2.13,-2.86,-16.79,-9.33,-23.71,,20240801
140860,5.8,0.06,-10.57,17.6,-3.26,-4.84,,20240801
192650,3.31,15.15,1.08,-1.06,-29.38,-24.41,,20240801
348210,2.68,3.42,-9.02,-12.88,-21.56,-22.3,,20240801
066970,2.02,0.61,-22.3,-29.23,-27.23,-56.72,,20240801
222080,2.22,4.44,-9.47,-15.79,-2.72,-27.33,,20240801
348370,5.56,3.31,-22.11,-35.59,35.94,150.95,,20240801
035720,1.53,-1.85,-0.75,-18.11,-29.68,-21.34,,20240801
259960,-1.53,1.05,6.24,20.88,37.53,60.57,,20240801
293490,3.11,4.91,-5.22,-11.74,-21.95,-40.8,,20240801
041510,-0.42,0.43,-10.56,-11.35,-14.79,-40.62,,20240801
122870,-0.52,6.84,-0.91,-9.79,-17.12,-46.88,,20240801
194480,2.96,-5.43,-3.07,5.21,29.32,32.2,,20240801
225570,21.01,31.51,60.89,113.65,86.53,36.49,,20240801
005440,1.03,7.15,1.96,-8.96,25.21,26.65,,20240801
079370,0.21,6.7,-12.17,-13.11,-23.3,-12.28,,20240801
109070,0.0,0.0,0.0,0.0,0.0,0.0,,20240731
195500,-3.0,-9.14,-18.23,3.19,3.69,-4.72,-19.15,20240730
462350,-5.21,-11.65,,,,,,20240730
448280,1.39,4.29,-14.29,-20.51,-47.29,,,20240729
453450,-0.54,-4.79,-44.18,,,,,20240729
123330,0.3,10.78,7.11,0.74,-6.09,-11.49,-15.67,20240726
214260,-1.96,-6.19,155.62,83.96,39.2,23.76,,20240726
291810,0.2,0.79,-6.76,-15.0,-38.11,-57.99,,20240725
400840,0.0,0.24,0.72,1.44,-1.4,-0.71,-1.4,20240725
443670,-1.35,-13.47,-29.24,-54.11,,,,20240725
298000,0.18,-8.66,-6.21,-1.41,-28.43,-37.54,,20240725
268600,0.0,0.0,0.0,0.0,0.0,0.0,-58.38,20240724
457550,-2.91,-26.85,-31.27,4.71,,,,20240723
138360,-2.62,-3.46,-0.33,0.68,4.81,-27.75,-80.07,20240722
005950,-2.86,-4.8,-12.5,-18.91,-25.97,-63.31,,20240722
354320,-2.03,-4.52,-6.11,-8.4,-29.73,-72.34,,20240722
417010,-5.87,-11.66,-21.0,-14.4,-22.11,-59.56,,20240722
029480,0.54,15.68,-9.38,51.62,66.43,55.65,,20240722
305090,0.85,4.49,12.97,44.15,80.61,57.04,87.89,20240719
078000,0.09,-0.47,-0.65,4.93,6.93,19.42,10.03,20240719
011810,-0.56,-4.45,-9.0,-1.12,-35.22,-48.95,,20240719
190510,-1.54,-3.94,0.98,-6.82,-8.84,-7.27,,20240719
396270,-1.79,-3.2,-17.52,20.4,-28.66,-6.92,,20240719
035290,-1.28,-4.42,-18.55,-6.09,-5.59,-62.42,-79.51,20240718
058730,0.16,2.4,-1.24,-4.77,-20.82,-30.69,-37.96,20240717
069920,4.87,12.9,25.84,12.9,-15.28,-15.15,-66.55,20240717
320000,1.73,7.68,-13.6,37.11,96.22,51.72,101.14,20240717
304100,-1.86,-4.45,-11.37,-23.0,-41.7,-12.62,,20240717
039980,7.67,13.87,7.67,63.73,195.88,263.22,,20240717
198440,-4.94,-6.11,14.2,5.3,11.4,-23.45,-46.98,20240614
006580,-11.04,-36.61,-36.61,3.02,63.38,77.91,77.91,20240614
008970,-7.15,-25.44,47.34,54.93,32.83,2.53,-3.93,20240614
016740,-1.35,-0.14,-6.4,-7.7,8.94,-11.93,22.45,20240614
107600,-0.39,0.0,12.02,-12.41,-24.4,-45.61,,20240614
378800,9.86,5.3,17.01,-38.18,-40.95,-59.67,,20240614
286000,0.0,0.0,0.0,0.0,0.0,0.0,-21.79,20240614
347860,-6.73,-42.54,-50.12,-65.51,-75.84,-81.72,-86.13,20240614
270210,5.61,20.17,34.82,117.81,88.63,40.38,39.54,20240614
900300,11.11,10.29,48.51,94.81,25.0,-21.47,-62.12,20240614
388800,0.24,0.24,-14.55,-14.55,-14.55,-10.52,-4.36,20240614
413630,-0.62,-0.87,-13.87,7.95,62.15,82.05,85.42,20240614
080010,0.35,-0.35,2.69,4.56,5.72,-0.35,-4.66,20240614
095190,-3.57,-5.41,6.06,21.43,32.22,8.78,-7.32,20240614
181340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20240614
024810,0.0,0.0,0.0,0.0,0.0,0.0,-34.86,20240614
033230,-0.15,20.22,26.74,-26.52,-12.1,-17.84,47.3,20240614
001560,0.0,-4.13,2.87,-0.46,-0.35,2.87,-11.44,20240614
284620,-0.93,7.79,13.15,26.49,34.51,7.3,117.05,20240614
071850,-2.95,0.98,-20.38,-43.51,-35.02,-41.45,-29.32,20240614
009410,0.0,0.0,0.0,0.0,-20.07,-44.6,-68.95,20240614
009415,0.0,0.0,0.0,0.0,-28.05,-46.47,-64.17,20240614
058530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20240614
041910,-0.71,-1.98,-15.97,-14.86,27.38,12.72,4.08,20240614
009810,-6.37,22.7,80.18,76.06,86.57,22.4,-21.26,20240614
062970,-13.82,-7.16,5.26,36.6,8.11,-20.27,-22.33,20240614
198940,0.0,0.26,-12.34,-36.3,-46.83,-62.5,,20240614
386580,0.0,0.24,-0.24,2.45,2.45,-6.7,-10.49,20240614
011080,-2.4,-5.66,-14.67,-9.95,-18.37,-37.19,-17.45,20240614
203400,-3.33,2.77,28.28,44.1,94.75,35.39,,20240614
432720,-5.83,-8.1,-3.23,-47.7,-9.05,,,20240614
217820,-5.21,-0.31,-4.46,-16.09,-21.03,-48.07,,20240614
452200,19.8,25.18,-5.02,,,,,20240614
451760,-1.55,5.72,-18.51,-5.42,2.45,,,20240614
207760,0.35,4.14,2.3,-0.86,56.64,12.89,,20240614
146320,-2.27,-0.05,-1.6,-19.21,-5.27,-4.64,,20240614
117730,-2.4,9.02,0.83,-27.34,-20.68,-11.51,,20240614
402030,-1.09,0.44,-12.5,-21.96,-29.78,-43.48,,20240614
047560,-3.22,-5.82,-24.42,-22.47,56.86,38.76,,20240614
405100,-6.05,-4.12,-7.51,-43.22,27.43,46.2,,20240614
079810,-5.76,2.39,9.04,-16.52,-26.71,-26.05,,20240614
432430,-0.8,7.13,49.66,33.28,102.56,,,20240614
282880,-4.47,-1.16,-5.53,-22.5,-18.01,-35.08,,20240614
453860,-4.99,5.92,26.09,49.75,10.37,,,20240614
003410,0.0,0.0,0.0,0.0,16.47,20.9,,20240614
258830,0.0,0.0,0.0,-1.2,-68.38,-83.84,-88.16,20240613
101670,1.53,-8.06,-3.4,-22.66,-50.05,-85.44,,20240613
052260,0.89,-0.35,-54.92,-37.58,-42.8,-54.05,-60.42,20240612
064850,-5.0,-9.41,3.14,26.0,12.11,-18.33,-8.95,20240611
199820,-13.19,-17.99,-8.67,124.71,107.41,83.71,,20240611
306620,-0.91,-2.85,-8.86,-3.2,10.1,-20.32,-51.16,20240610
405640,0.0,0.0,-13.27,9.04,64.02,75.0,79.82,20240610
035080,-1.29,7.4,-0.56,13.38,44.27,-13.49,,20240610
039860,-1.66,-0.91,-1.66,-12.82,-14.53,-35.35,-47.76,20240605
046120,-0.16,-6.77,10.38,-9.42,-10.49,-26.28,-56.47,20240605
078070,0.0,-3.14,-7.62,-12.04,-12.71,-15.43,-36.67,20240605
145170,-9.47,-19.05,,,,,,20240605
060240,-0.34,-2.24,-6.01,-0.87,-22.17,-28.09,-73.0,20240603
298540,2.03,8.72,11.04,2.57,-16.41,-41.17,,20240531
950170,-1.58,-8.64,-15.48,10.57,26.14,26.3,35.42,20240530
403360,3.48,2.19,11.85,-12.63,39.0,-23.66,-0.21,20240530
001460,-0.54,-6.39,-3.68,-10.29,-13.98,-13.98,,20240530
074610,-2.94,-6.84,-1.57,2.79,-24.0,-67.28,,20240530
402490,-2.09,1.08,-2.43,8.7,,,,20240530
093640,-1.13,-1.88,-6.89,-7.98,-12.89,-10.6,96.98,20240529
452280,5.85,19.36,127.74,92.9,,,,20240529
210980,-1.58,3.06,4.09,-14.46,-18.12,-1.86,,20240528
456010,-2.94,-14.94,,,,,,20240528
217330,-8.15,-8.48,-22.7,-23.62,-33.96,-39.53,,20240521
104040,0.3,-0.5,1.02,-11.74,-19.61,-39.33,-52.65,20240520
263050,-0.88,1.12,4.39,-19.57,-9.6,-56.37,-83.13,20240517
060310,1.33,0.76,-6.16,-16.85,13.89,19.24,-13.19,20240516
016670,0.0,0.0,-0.46,-23.13,-38.81,-49.88,-77.8,20240516
053300,2.7,0.96,2.48,-11.05,5.56,-8.48,-24.0,20240516
061250,0.18,0.68,3.55,-10.41,-19.46,-22.88,-44.39,20240516
391060,0.0,-0.1,0.38,6.42,4.5,5.13,387.18,20240513
042500,-1.94,-7.46,-8.54,59.06,78.09,44.43,20.03,20240510
030790,-57.89,-84.91,-99.12,-99.12,-99.12,-99.12,-99.48,20240510
262840,-2.91,0.45,-52.01,-46.04,-40.04,-51.45,-60.61,20240510
260970,1.4,5.18,16.7,76.44,133.98,89.95,64.14,20240510
066790,-3.1,20.0,-4.0,113.02,0.28,597.67,,20240510
02826K,-1.45,1.02,-1.72,-7.82,27.2,10.49,0.0,20240509
